lr_pair	ligand_gene_symbol	receptor_gene_symbol	ligand_gene_id	receptor_gene_id	ligand_ensembl_protein_id	receptor_ensembl_protein_id	ligand_ensembl_gene_id	receptor_ensembl_gene_id	evidence
Bmp4_Bmpr1b	Bmp4	Bmpr1b	12159	12167	ENSMUSP00000073720	ENSMUSP00000029948	ENSMUSG00000021835	ENSMUSG00000052430	7750489
Gdf5_Bmpr1b	Gdf5	Bmpr1b	14563	12167	ENSMUSP00000048079	ENSMUSP00000029948	ENSMUSG00000038259	ENSMUSG00000052430	10631181,25758993,9125848
Gdf6_Bmpr1b	Gdf6	Bmpr1b	242316	12167	ENSMUSP00000062884	ENSMUSP00000029948	ENSMUSG00000051279	ENSMUSG00000052430	9525338
Bmp10_Bmpr1b	Bmp10	Bmpr1b	12154	12167	ENSMUSP00000032125	ENSMUSP00000029948	ENSMUSG00000030046	ENSMUSG00000052430	15621726
Efna5_Epha7	Efna5	Epha7	13640	13841	ENSMUSP00000076115	ENSMUSP00000029964	ENSMUSG00000048915	ENSMUSG00000028289	23657875,11114742
Efnb1_Epha7	Efnb1	Epha7	13641	13841	ENSMUSP00000050716	ENSMUSP00000029964	ENSMUSG00000031217	ENSMUSG00000028289	10792438
Apoe_Abca1	Apoe	Abca1	11816	11303	ENSMUSP00000133302	ENSMUSP00000030010	ENSMUSG00000002985	ENSMUSG00000015243	27922847
Pltp_Abca1	Pltp	Abca1	18830	11303	ENSMUSP00000061519	ENSMUSP00000030010	ENSMUSG00000017754	ENSMUSG00000015243	29565987
Apoa1_Abca1	Apoa1	Abca1	11806	11303	ENSMUSP00000034588	ENSMUSP00000030010	ENSMUSG00000032083	ENSMUSG00000015243	27100352
Nppb_Npr2	Nppb	Npr2	18158	230103	ENSMUSP00000099521	ENSMUSP00000030191	ENSMUSG00000029019	ENSMUSG00000028469	15911072
Nppa_Npr2	Nppa	Npr2	230899	230103	ENSMUSP00000099520	ENSMUSP00000030191	ENSMUSG00000041616	ENSMUSG00000028469	15911072
Wnt7a_Reck	Wnt7a	Reck	22421	53614	ENSMUSP00000032180	ENSMUSP00000030198	ENSMUSG00000030093	ENSMUSG00000028476	30304675
Lep_Leprot	Lep	Leprot	16846	230514	ENSMUSP00000067046	ENSMUSP00000030254	ENSMUSG00000059201	ENSMUSG00000035212	25063754
Grn_Tnfrsf1b	Grn	Tnfrsf1b	14824	21938	ENSMUSP00000046340	ENSMUSP00000030336	ENSMUSG00000034708	ENSMUSG00000028599	21393509
Adam17_Tnfrsf1b	Adam17	Tnfrsf1b	11491	21938	ENSMUSP00000067953	ENSMUSP00000030336	ENSMUSG00000052593	ENSMUSG00000028599	28122773
Efna5_Epha8	Efna5	Epha8	13640	13842	ENSMUSP00000076115	ENSMUSP00000030420	ENSMUSG00000048915	ENSMUSG00000028661	23696555,11114742
Ihh_Ptch2	Ihh	Ptch2	16147	19207	ENSMUSP00000128056	ENSMUSP00000030443	ENSMUSG00000006538	ENSMUSG00000028681	15645142
Tnfsf9_Tnfrsf9	Tnfsf9	Tnfrsf9	21950	21942	ENSMUSP00000040412	ENSMUSP00000030808	ENSMUSG00000035678	ENSMUSG00000028965	30545939
Cck_Cckar	Cck	Cckar	12424	12425	ENSMUSP00000035120	ENSMUSP00000031093	ENSMUSG00000032532	ENSMUSG00000029193	10368033
Fgf21_Klb	Fgf21	Klb	56636	83379	ENSMUSP00000033099	ENSMUSP00000031096	ENSMUSG00000030827	ENSMUSG00000029195	22442730
Fgf15_Klb	Fgf15	Klb	14170	83379	ENSMUSP00000033389	ENSMUSP00000031096	ENSMUSG00000031073	ENSMUSG00000029195	22442730
Gnrh1_Gnrhr	Gnrh1	Gnrhr	14714	14715	ENSMUSP00000106724	ENSMUSP00000031172	ENSMUSG00000015812	ENSMUSG00000029255	7915716,18708085
Tgfb2_Tgfbr3	Tgfb2	Tgfbr3	21808	21814	ENSMUSP00000043849	ENSMUSP00000031224	ENSMUSG00000039239	ENSMUSG00000029287	12809600
Inhba_Tgfbr3	Inhba	Tgfbr3	16323	21814	ENSMUSP00000047894	ENSMUSP00000031224	ENSMUSG00000041324	ENSMUSG00000029287	10746731
Thbs1_Scarb2	Thbs1	Scarb2	21825	12492	ENSMUSP00000044903	ENSMUSP00000031377	ENSMUSG00000040152	ENSMUSG00000029426	9478926
Bgn_P2rx4	Bgn	P2rx4	12111	18438	ENSMUSP00000033741	ENSMUSP00000031429	ENSMUSG00000031375	ENSMUSG00000029470	19605353
Mmp14_Flt1	Mmp14	Flt1	17387	14254	ENSMUSP00000087119	ENSMUSP00000031653	ENSMUSG00000000957	ENSMUSG00000029648	27327585,26284550
Vegfa_Flt1	Vegfa	Flt1	22339	14254	ENSMUSP00000115883	ENSMUSP00000031653	ENSMUSG00000023951	ENSMUSG00000029648	28246215,17051153
Trf_Tfr2	Trf	Tfr2	22041	50765	ENSMUSP00000035158	ENSMUSP00000031729	ENSMUSG00000032554	ENSMUSG00000029716	30034931
Adam10_Gpnmb	Adam10	Gpnmb	11487	93695	ENSMUSP00000063839	ENSMUSP00000031840	ENSMUSG00000054693	ENSMUSG00000029816	29519253
S100a10_Trpv5	S100a10	Trpv5	20194	194352	ENSMUSP00000036949	ENSMUSP00000031901	ENSMUSG00000041959	ENSMUSG00000036899	12660155,20093725
S100a10_Trpv6	S100a10	Trpv6	20194	64177	ENSMUSP00000036949	ENSMUSP00000031902	ENSMUSG00000041959	ENSMUSG00000029868	12660155
Tac1_Tacr1	Tac1	Tacr1	21333	21336	ENSMUSP00000139347	ENSMUSP00000032122	ENSMUSG00000061762	ENSMUSG00000030043	22471406
Tac2_Tacr1	Tac2	Tacr1	21334	21336	ENSMUSP00000136622	ENSMUSP00000032122	ENSMUSG00000025400	ENSMUSG00000030043	8925404
Vwf_Gp9	Vwf	Gp9	22371	54368	ENSMUSP00000107873	ENSMUSP00000032133	ENSMUSG00000001930	ENSMUSG00000030054	15381249
Nrtn_Ret	Nrtn	Ret	18188	19713	ENSMUSP00000046512	ENSMUSP00000032201	ENSMUSG00000039481	ENSMUSG00000030110	9192899,12953054
Artn_Ret	Artn	Ret	11876	19713	ENSMUSP00000064521	ENSMUSP00000032201	ENSMUSG00000028539	ENSMUSG00000030110	9883723,12953054,21590285
Shank3_Ret	Shank3	Ret	58234	19713	ENSMUSP00000104932	ENSMUSP00000032201	ENSMUSG00000022623	ENSMUSG00000030110	15569713
Crp_Olr1	Crp	Olr1	12944	108078	ENSMUSP00000044665	ENSMUSP00000032265	ENSMUSG00000037942	ENSMUSG00000030162	19074514
Apoe_Lrp6	Apoe	Lrp6	11816	16974	ENSMUSP00000133302	ENSMUSP00000032322	ENSMUSG00000002985	ENSMUSG00000030201	22461740
Wnt8b_Lrp6	Wnt8b	Lrp6	22423	16974	ENSMUSP00000042867	ENSMUSP00000032322	ENSMUSG00000036961	ENSMUSG00000030201	24316074
Sostdc1_Lrp6	Sostdc1	Lrp6	66042	16974	ENSMUSP00000040230	ENSMUSP00000032322	ENSMUSG00000036169	ENSMUSG00000030201	17765217
Wnt4_Lrp6	Wnt4	Lrp6	22417	16974	ENSMUSP00000036580	ENSMUSP00000032322	ENSMUSG00000036856	ENSMUSG00000030201	15555925,24269653
Apob_Lrp6	Apob	Lrp6	238055	16974	ENSMUSP00000036044	ENSMUSP00000032322	ENSMUSG00000020609	ENSMUSG00000030201	22461740
Wnt5b_Lrp6	Wnt5b	Lrp6	22419	16974	ENSMUSP00000112448	ENSMUSP00000032322	ENSMUSG00000030170	ENSMUSG00000030201	25425204
Dkk4_Lrp6	Dkk4	Lrp6	234130	16974	ENSMUSP00000033936	ENSMUSP00000032322	ENSMUSG00000031535	ENSMUSG00000030201	27864382
Tdgf1_Lrp6	Tdgf1	Lrp6	21667	16974	ENSMUSP00000035075	ENSMUSP00000032322	ENSMUSG00000032494	ENSMUSG00000030201	29445127,23022962
Pth_Lrp6	Pth	Lrp6	19226	16974	ENSMUSP00000078723	ENSMUSP00000032322	ENSMUSG00000059077	ENSMUSG00000030201	22589223
Rspo3_Lrp6	Rspo3	Lrp6	72780	16974	ENSMUSP00000090287	ENSMUSP00000032322	ENSMUSG00000019880	ENSMUSG00000030201	16543246
Wnt5a_Lrp6	Wnt5a	Lrp6	22418	16974	ENSMUSP00000064878	ENSMUSP00000032322	ENSMUSG00000021994	ENSMUSG00000030201	19056682,19795512
Guca2b_Gucy2c	Guca2b	Gucy2c	14916	14917	ENSMUSP00000043203	ENSMUSP00000032338	ENSMUSG00000032978	ENSMUSG00000042638	27688649,21555532
Grn_Tnfrsf1a	Grn	Tnfrsf1a	14824	21937	ENSMUSP00000046340	ENSMUSP00000032491	ENSMUSG00000034708	ENSMUSG00000030341	21393509
Adam17_Tnfrsf1a	Adam17	Tnfrsf1a	11491	21937	ENSMUSP00000067953	ENSMUSP00000032491	ENSMUSG00000052593	ENSMUSG00000030341	28794434
Fadd_Tnfrsf1a	Fadd	Tnfrsf1a	14082	21937	ENSMUSP00000033394	ENSMUSP00000032491	ENSMUSG00000031077	ENSMUSG00000030341	19194472
Izumo1_Cd9	Izumo1	Cd9	73456	12527	ENSMUSP00000033100	ENSMUSP00000032492	ENSMUSG00000064158	ENSMUSG00000030342	24671880,22054237
Adam17_Cd9	Adam17	Cd9	11491	12527	ENSMUSP00000067953	ENSMUSP00000032492	ENSMUSG00000052593	ENSMUSG00000030342	23052204,21365281
Adam3_Cd9	Adam3	Cd9	11497	12527	ENSMUSP00000033958	ENSMUSP00000032492	ENSMUSG00000031553	ENSMUSG00000030342	11294888
Slurp1_Chrna7	Slurp1	Chrna7	57277	11441	ENSMUSP00000141013	ENSMUSP00000032738	ENSMUSG00000022596	ENSMUSG00000030525	19023966
Sema6d_Tyrobp	Sema6d	Tyrobp	214968	22177	ENSMUSP00000099529	ENSMUSP00000032800	ENSMUSG00000027200	ENSMUSG00000030579	16715077
Clec4g_Tyrobp	Clec4g	Tyrobp	75863	22177	ENSMUSP00000059574	ENSMUSP00000032800	ENSMUSG00000074491	ENSMUSG00000030579	26943817
Tnfsf9_Tmem126a	Tnfsf9	Tmem126a	21950	66271	ENSMUSP00000040412	ENSMUSP00000032844	ENSMUSG00000035678	ENSMUSG00000030615	22885069
Fgf2_Lyve1	Fgf2	Lyve1	14173	114332	ENSMUSP00000037694	ENSMUSP00000033050	ENSMUSG00000037225	ENSMUSG00000030787	23264596
Cck_Cckbr	Cck	Cckbr	12424	12426	ENSMUSP00000035120	ENSMUSP00000033189	ENSMUSG00000032532	ENSMUSG00000030898	10368033
Fgf2_Gpc4	Fgf2	Gpc4	14173	14735	ENSMUSP00000037694	ENSMUSP00000033450	ENSMUSG00000037225	ENSMUSG00000031119	11066092
Col18a1_Gpc4	Col18a1	Gpc4	12822	14735	ENSMUSP00000101049	ENSMUSP00000033450	ENSMUSG00000001435	ENSMUSG00000031119	11336704
Lgals3_Il13ra2	Lgals3	Il13ra2	16854	16165	ENSMUSP00000114350	ENSMUSP00000033646	ENSMUSG00000050335	ENSMUSG00000031289	29427412
Il15_Il2rg	Il15	Il2rg	16168	16186	ENSMUSP00000034148	ENSMUSP00000033664	ENSMUSG00000031712	ENSMUSG00000031304	7759955,8734356,28507024
Il7_Il2rg	Il7	Il2rg	16196	16186	ENSMUSP00000126219	ENSMUSP00000033664	ENSMUSG00000040329	ENSMUSG00000031304	7530740
Tac1_Grpr	Tac1	Grpr	21333	14829	ENSMUSP00000139347	ENSMUSP00000033730	ENSMUSG00000061762	ENSMUSG00000031364	30554781
Grp_Grpr	Grp	Grpr	225642	14829	ENSMUSP00000133437	ENSMUSP00000033730	ENSMUSG00000024517	ENSMUSG00000031364	20641919
Avp_Avpr2	Avp	Avpr2	11998	12000	ENSMUSP00000035551	ENSMUSP00000033765	ENSMUSG00000037727	ENSMUSG00000031390	23360744
Amelx_Lamp1	Amelx	Lamp1	11704	16783	ENSMUSP00000065966	ENSMUSP00000033824	ENSMUSG00000031354	ENSMUSG00000031447	17708745,17187173
Wnt7b_Adgra2	Wnt7b	Adgra2	22422	78560	ENSMUSP00000105051	ENSMUSP00000033876	ENSMUSG00000022382	ENSMUSG00000031486	25373781
Cd14_Tlr3	Cd14	Tlr3	12475	142980	ENSMUSP00000056669	ENSMUSP00000034056	ENSMUSG00000051439	ENSMUSG00000031639	16473828
Afdn_Nectin1	Afdn	Nectin1	17356	58235	ENSMUSP00000118318	ENSMUSP00000034510	ENSMUSG00000068036	ENSMUSG00000032012	10225955
Psen1_Nectin1	Psen1	Nectin1	19164	58235	ENSMUSP00000098786	ENSMUSP00000034510	ENSMUSG00000019969	ENSMUSG00000032012	12376527
Ntn1_Mcam	Ntn1	Mcam	18208	84004	ENSMUSP00000104314	ENSMUSP00000034650	ENSMUSG00000020902	ENSMUSG00000032135	25656845
C1qtnf5_Mfrp	C1qtnf5	Mfrp	235312	259172	ENSMUSP00000110464	ENSMUSP00000034654	ENSMUSG00000079592	ENSMUSG00000034739	21810984,17122143
Pcsk9_Ldlr	Pcsk9	Ldlr	100102	16835	ENSMUSP00000055757	ENSMUSP00000034713	ENSMUSG00000044254	ENSMUSG00000032193	25110901
Apoe_Ldlr	Apoe	Ldlr	11816	16835	ENSMUSP00000133302	ENSMUSP00000034713	ENSMUSG00000002985	ENSMUSG00000032193	20049331,27922847
Apob_Ldlr	Apob	Ldlr	238055	16835	ENSMUSP00000036044	ENSMUSP00000034713	ENSMUSG00000020609	ENSMUSG00000032193	24447298
Lipc_Ldlr	Lipc	Ldlr	15450	16835	ENSMUSP00000034731	ENSMUSP00000034713	ENSMUSG00000032207	ENSMUSG00000032193	16384559
Slpi_Plscr4	Slpi	Plscr4	20568	235527	ENSMUSP00000104992	ENSMUSP00000034941	ENSMUSG00000017002	ENSMUSG00000032377	19333378
Prnd_Rpsa	Prnd	Rpsa	26434	16785	ENSMUSP00000105801	ENSMUSP00000035105	ENSMUSG00000027338	ENSMUSG00000032518	15246873
Ptma_Vipr1	Ptma	Vipr1	19231	22354	ENSMUSP00000044188	ENSMUSP00000035115	ENSMUSG00000026238	ENSMUSG00000032528	8886855
Adcyap1_Vipr1	Adcyap1	Vipr1	11516	22354	ENSMUSP00000067057	ENSMUSP00000035115	ENSMUSG00000024256	ENSMUSG00000032528	10835102
Efnb1_Ephb1	Efnb1	Ephb1	13641	270190	ENSMUSP00000050716	ENSMUSP00000035129	ENSMUSG00000031217	ENSMUSG00000032537	15351694,11114742
Mst1_Mst1r	Mst1	Mst1r	15235	19882	ENSMUSP00000035211	ENSMUSP00000035203	ENSMUSG00000032591	ENSMUSG00000032584	11593422
Adam10_Tspan14	Adam10	Tspan14	11487	52588	ENSMUSP00000063839	ENSMUSP00000035263	ENSMUSG00000054693	ENSMUSG00000037824	30013551
Rspo2_Lgr6	Rspo2	Lgr6	239405	329252	ENSMUSP00000067325	ENSMUSP00000035444	ENSMUSG00000051920	ENSMUSG00000042793	21727895
Rspo3_Lgr6	Rspo3	Lgr6	72780	329252	ENSMUSP00000090287	ENSMUSP00000035444	ENSMUSG00000019880	ENSMUSG00000042793	21727895
Rspo4_Lgr6	Rspo4	Lgr6	228770	329252	ENSMUSP00000041578	ENSMUSP00000035444	ENSMUSG00000032852	ENSMUSG00000042793	21727895
Gdf10_Bmpr1a	Gdf10	Bmpr1a	14560	12166	ENSMUSP00000128621	ENSMUSP00000035900	ENSMUSG00000021943	ENSMUSG00000021796	22155034
Bmp6_Bmpr1a	Bmp6	Bmpr1a	12161	12166	ENSMUSP00000126999	ENSMUSP00000035900	ENSMUSG00000039004	ENSMUSG00000021796	23433114
Bmp8a_Bmpr1a	Bmp8a	Bmpr1a	12163	12166	ENSMUSP00000037779	ENSMUSP00000035900	ENSMUSG00000032726	ENSMUSG00000021796	28465413
Gdf7_Bmpr1a	Gdf7	Bmpr1a	238057	12166	ENSMUSP00000038301	ENSMUSP00000035900	ENSMUSG00000037660	ENSMUSG00000021796	16603567
Bmp4_Bmpr1a	Bmp4	Bmpr1a	12159	12166	ENSMUSP00000073720	ENSMUSP00000035900	ENSMUSG00000021835	ENSMUSG00000021796	7750489
Gdf6_Bmpr1a	Gdf6	Bmpr1a	242316	12166	ENSMUSP00000062884	ENSMUSP00000035900	ENSMUSG00000051279	ENSMUSG00000021796	23527555
Amh_Bmpr1a	Amh	Bmpr1a	11705	12166	ENSMUSP00000043153	ENSMUSP00000035900	ENSMUSG00000035262	ENSMUSG00000021796	14656471,12368913
Cxcl12_Cmklr1	Cxcl12	Cmklr1	20315	14747	ENSMUSP00000072800	ENSMUSP00000036316	ENSMUSG00000061353	ENSMUSG00000042190	23469143
Lep_Lepr	Lep	Lepr	16846	16847	ENSMUSP00000067046	ENSMUSP00000037385	ENSMUSG00000059201	ENSMUSG00000057722	9344648
Ntf3_Ntrk3	Ntf3	Ntrk3	18205	18213	ENSMUSP00000107863	ENSMUSP00000037909	ENSMUSG00000049107	ENSMUSG00000059146	22465479
Bdnf_Ntrk3	Bdnf	Ntrk3	12064	18213	ENSMUSP00000057989	ENSMUSP00000037909	ENSMUSG00000048482	ENSMUSG00000059146	22465479,18003743
Ngf_Ntrk3	Ngf	Ntrk3	18049	18213	ENSMUSP00000102538	ENSMUSP00000037909	ENSMUSG00000027859	ENSMUSG00000059146	18203754,22465479
Ccl1_Ccr8	Ccl1	Ccr8	20290	12776	ENSMUSP00000103824	ENSMUSP00000038473	ENSMUSG00000020702	ENSMUSG00000042262	9469461,10699158,24218476
Flt3l_Flt3	Flt3l	Flt3	14256	14255	ENSMUSP00000123506	ENSMUSP00000039041	ENSMUSG00000110206	ENSMUSG00000042817	7505204,29572360
Ccl5_Ccr3	Ccl5	Ccr3	20304	12771	ENSMUSP00000039600	ENSMUSP00000039107	ENSMUSG00000035042	ENSMUSG00000035448	26249173
Ccl26_Ccr3	Ccl26	Ccr3	541307	12771	ENSMUSP00000091779	ENSMUSP00000039107	ENSMUSG00000070464	ENSMUSG00000035448	29051319
Cxcl9_Ccr3	Cxcl9	Ccr3	17329	12771	ENSMUSP00000108716	ENSMUSP00000039107	ENSMUSG00000029417	ENSMUSG00000035448	15802529
Ccl28_Ccr3	Ccl28	Ccr3	56838	12771	ENSMUSP00000096847	ENSMUSP00000039107	ENSMUSG00000074715	ENSMUSG00000035448	12538707,10975800
Rspo3_Fzd8	Rspo3	Fzd8	72780	14370	ENSMUSP00000090287	ENSMUSP00000039660	ENSMUSG00000019880	ENSMUSG00000036904	16543246
Wnt5a_Fzd8	Wnt5a	Fzd8	22418	14370	ENSMUSP00000064878	ENSMUSP00000039660	ENSMUSG00000021994	ENSMUSG00000036904	21518267
Bdnf_Sorcs2	Bdnf	Sorcs2	12064	81840	ENSMUSP00000057989	ENSMUSP00000041828	ENSMUSG00000048482	ENSMUSG00000029093	24908487
Ngf_Sorcs2	Ngf	Sorcs2	18049	81840	ENSMUSP00000102538	ENSMUSP00000041828	ENSMUSG00000027859	ENSMUSG00000029093	30061605
Adam10_Tspan10	Adam10	Tspan10	11487	208634	ENSMUSP00000063839	ENSMUSP00000041883	ENSMUSG00000054693	ENSMUSG00000039691	30013551
Icam1_Muc1	Icam1	Muc1	15894	17829	ENSMUSP00000083587	ENSMUSP00000041963	ENSMUSG00000037405	ENSMUSG00000042784	22866263
Il22_Il22ra2	Il22	Il22ra2	50929	237310	ENSMUSP00000094449	ENSMUSP00000042642	ENSMUSG00000074695	ENSMUSG00000039760	17027512
Gpc3_Cd81	Gpc3	Cd81	14734	12520	ENSMUSP00000064131	ENSMUSP00000043768	ENSMUSG00000055653	ENSMUSG00000037706	23665349
Adam10_Lrp1	Adam10	Lrp1	11487	16971	ENSMUSP00000063839	ENSMUSP00000044004	ENSMUSG00000054693	ENSMUSG00000040249	27503326
Vwf_Lrp1	Vwf	Lrp1	22371	16971	ENSMUSP00000107873	ENSMUSP00000044004	ENSMUSG00000001930	ENSMUSG00000040249	22234691
Ctsd_Lrp1	Ctsd	Lrp1	13033	16971	ENSMUSP00000121203	ENSMUSP00000044004	ENSMUSG00000007891	ENSMUSG00000040249	25786328
Pcsk9_Lrp1	Pcsk9	Lrp1	100102	16971	ENSMUSP00000055757	ENSMUSP00000044004	ENSMUSG00000044254	ENSMUSG00000040249	23675525
Apoe_Lrp1	Apoe	Lrp1	11816	16971	ENSMUSP00000133302	ENSMUSP00000044004	ENSMUSG00000002985	ENSMUSG00000040249	22393530,30741718,22674573
Hsp90aa1_Lrp1	Hsp90aa1	Lrp1	15519	16971	ENSMUSP00000091921	ENSMUSP00000044004	ENSMUSG00000021270	ENSMUSG00000040249	30061663
Hspa1b_Lrp1	Hspa1b	Lrp1	15511	16971	ENSMUSP00000133815	ENSMUSP00000044004	ENSMUSG00000090877	ENSMUSG00000040249	27925208
Thbs1_Lrp1	Thbs1	Lrp1	21825	16971	ENSMUSP00000044903	ENSMUSP00000044004	ENSMUSG00000040152	ENSMUSG00000040249	9045712
Psap_Lrp1	Psap	Lrp1	19156	16971	ENSMUSP00000101105	ENSMUSP00000044004	ENSMUSG00000004207	ENSMUSG00000040249	9707421
Cxcl12_Dpp4	Cxcl12	Dpp4	20315	13482	ENSMUSP00000072800	ENSMUSP00000044050	ENSMUSG00000061353	ENSMUSG00000035000	30759373
Cxcl9_Dpp4	Cxcl9	Dpp4	17329	13482	ENSMUSP00000108716	ENSMUSP00000044050	ENSMUSG00000029417	ENSMUSG00000035000	24218476
Gip_Dpp4	Gip	Dpp4	14607	13482	ENSMUSP00000099446	ENSMUSP00000044050	ENSMUSG00000014351	ENSMUSG00000035000	15655705
Cxcl10_Dpp4	Cxcl10	Dpp4	15945	13482	ENSMUSP00000047646	ENSMUSP00000044050	ENSMUSG00000034855	ENSMUSG00000035000	24218476
Gcg_Dpp4	Gcg	Dpp4	14526	13482	ENSMUSP00000099794	ENSMUSP00000044050	ENSMUSG00000000394	ENSMUSG00000035000	16517403
Adcyap1_Dpp4	Adcyap1	Dpp4	11516	13482	ENSMUSP00000067057	ENSMUSP00000044050	ENSMUSG00000024256	ENSMUSG00000035000	29451201
Spp1_Itga9	Spp1	Itga9	20750	104099	ENSMUSP00000108367	ENSMUSP00000044227	ENSMUSG00000029304	ENSMUSG00000039115	23192608,21321126
Adam12_Itga9	Adam12	Itga9	11489	104099	ENSMUSP00000065213	ENSMUSP00000044227	ENSMUSG00000054555	ENSMUSG00000039115	10944520
Tnc_Itga9	Tnc	Itga9	21923	104099	ENSMUSP00000102995	ENSMUSP00000044227	ENSMUSG00000028364	ENSMUSG00000039115	26055518,22553313
Nms_Nmur2	Nms	Nmur2	433292	216749	ENSMUSP00000085346	ENSMUSP00000044718	ENSMUSG00000067604	ENSMUSG00000037393	15635449
Cxcl2_Ackr1	Cxcl2	Ackr1	20310	13349	ENSMUSP00000074885	ENSMUSP00000045134	ENSMUSG00000058427	ENSMUSG00000037872	30446388
Bsg_Slc16a1	Bsg	Slc16a1	12215	20501	ENSMUSP00000070751	ENSMUSP00000045216	ENSMUSG00000023175	ENSMUSG00000032902	22131303
Cd14_Tlr4	Cd14	Tlr4	12475	21898	ENSMUSP00000056669	ENSMUSP00000045770	ENSMUSG00000051439	ENSMUSG00000039005	27986454
Hmgb1_Tlr4	Hmgb1	Tlr4	15289	21898	ENSMUSP00000082682	ENSMUSP00000045770	ENSMUSG00000066551	ENSMUSG00000039005	29567318
Fga_Tlr4	Fga	Tlr4	14161	21898	ENSMUSP00000133117	ENSMUSP00000045770	ENSMUSG00000028001	ENSMUSG00000039005	29038008
Tnc_Tlr4	Tnc	Tlr4	21923	21898	ENSMUSP00000102995	ENSMUSP00000045770	ENSMUSG00000028364	ENSMUSG00000039005	19561617
Cxcl10_Tlr4	Cxcl10	Tlr4	15945	21898	ENSMUSP00000047646	ENSMUSP00000045770	ENSMUSG00000034855	ENSMUSG00000039005	28724396
Sftpd_Tlr4	Sftpd	Tlr4	20390	21898	ENSMUSP00000076383	ENSMUSP00000045770	ENSMUSG00000021795	ENSMUSG00000039005	22675254
S100a9_Tlr4	S100a9	Tlr4	20202	21898	ENSMUSP00000112843	ENSMUSP00000045770	ENSMUSG00000056071	ENSMUSG00000039005	28498464
S100a1_Tlr4	S100a1	Tlr4	20193	21898	ENSMUSP00000058237	ENSMUSP00000045770	ENSMUSG00000044080	ENSMUSG00000039005	24833748
S100a8_Tlr4	S100a8	Tlr4	20201	21898	ENSMUSP00000064385	ENSMUSP00000045770	ENSMUSG00000056054	ENSMUSG00000039005	24103748
Retn_Tlr4	Retn	Tlr4	57264	21898	ENSMUSP00000133024	ENSMUSP00000045770	ENSMUSG00000012705	ENSMUSG00000039005	26917360
Npb_Npbwr1	Npb	Npbwr1	208990	226304	ENSMUSP00000101801	ENSMUSP00000046233	ENSMUSG00000044034	ENSMUSG00000033774	27140610
Npw_Npbwr1	Npw	Npbwr1	381073	226304	ENSMUSP00000093200	ENSMUSP00000046233	ENSMUSG00000071230	ENSMUSG00000033774	27140610,12925742
Bmp4_Hjv	Bmp4	Hjv	12159	69585	ENSMUSP00000073720	ENSMUSP00000046659	ENSMUSG00000021835	ENSMUSG00000038403	18997172
Bmp6_Hjv	Bmp6	Hjv	12161	69585	ENSMUSP00000126999	ENSMUSP00000046659	ENSMUSG00000039004	ENSMUSG00000038403	29021231
Uts2b_Uts2r	Uts2b	Uts2r	224065	217369	ENSMUSP00000070840	ENSMUSP00000046920	ENSMUSG00000056423	ENSMUSG00000039321	18710417
Adam10_Tspan15	Adam10	Tspan15	11487	70423	ENSMUSP00000063839	ENSMUSP00000047029	ENSMUSG00000054693	ENSMUSG00000037031	30013551
Vegfa_Gpc1	Vegfa	Gpc1	22339	14733	ENSMUSP00000115883	ENSMUSP00000047199	ENSMUSG00000023951	ENSMUSG00000034220	10196157
Ihh_Gpc1	Ihh	Gpc1	16147	14733	ENSMUSP00000128056	ENSMUSP00000047199	ENSMUSG00000006538	ENSMUSG00000034220	30193893
Col18a1_Gpc1	Col18a1	Gpc1	12822	14733	ENSMUSP00000101049	ENSMUSP00000047199	ENSMUSG00000001435	ENSMUSG00000034220	11336704
Rspo2_Lgr4	Rspo2	Lgr4	239405	107515	ENSMUSP00000067325	ENSMUSP00000047325	ENSMUSG00000051920	ENSMUSG00000050199	21693646
Rspo3_Lgr4	Rspo3	Lgr4	72780	107515	ENSMUSP00000090287	ENSMUSP00000047325	ENSMUSG00000019880	ENSMUSG00000050199	21693646
Adcyap1_Ramp3	Adcyap1	Ramp3	11516	56089	ENSMUSP00000067057	ENSMUSP00000047518	ENSMUSG00000024256	ENSMUSG00000041046	23745705
Adm2_Ramp3	Adm2	Ramp3	223780	56089	ENSMUSP00000064761	ENSMUSP00000047518	ENSMUSG00000054136	ENSMUSG00000041046	27013657
Pon2_Htr2a	Pon2	Htr2a	330260	15558	ENSMUSP00000062670	ENSMUSP00000047774	ENSMUSG00000032667	ENSMUSG00000034997	16537434
Tnfsf12_Tnfrsf25	Tnfsf12	Tnfrsf25	21944	85030	ENSMUSP00000137972	ENSMUSP00000047823	ENSMUSG00000097328	ENSMUSG00000024793	11094155
Tnfsf15_Tnfrsf25	Tnfsf15	Tnfrsf25	326623	85030	ENSMUSP00000050144	ENSMUSP00000047823	ENSMUSG00000050395	ENSMUSG00000024793	22017439
Cd14_C3ar1	Cd14	C3ar1	12475	12267	ENSMUSP00000056669	ENSMUSP00000048092	ENSMUSG00000051439	ENSMUSG00000040552	22232682
Wnt5a_Ror1	Wnt5a	Ror1	22418	26563	ENSMUSP00000064878	ENSMUSP00000048171	ENSMUSG00000021994	ENSMUSG00000035305	26840931
Vwf_Stab2	Vwf	Stab2	22371	192188	ENSMUSP00000107873	ENSMUSP00000048309	ENSMUSG00000001930	ENSMUSG00000035459	30124466
